2634.324128	-100
2634.32413	20
2634.324152	33.13516967
2634.324162	40
2634.324253	53.13514931
2634.324296	60
2634.324544	73.13509121
2634.32466	80
2634.325182	93.13496359
2634.325426	100
2634.326377	113.1347245
2634.326822	120
2634.32839	133.1343219
2634.329123	140
2634.331533	153.1336933
2634.332659	160
2634.336171	173.1327658
2634.337812	180
2634.342721	193.1314558
2634.345015	200
2634.351656	213.1296688
2634.35476	220
2634.363504	233.1272993
2634.367592	240
2634.372857	246.8745713
2634.384114	260
2634.398334	273.1203333
2634.404989	280
2634.422662	293.1154676
2634.43094	300
2634.452599	313.1094801
2634.462755	320
2634.488974	333.1022051
2634.501283	340
2634.532683	353.0934633
2634.547447	360
2634.584692	373.0830617
2634.602236	380
2634.646037	393.0707926
2634.666716	400
2634.717833	413.0564334
2634.74203	420
2634.801272	433.0397455
2634.829403	440
2634.897632	453.0204736
2634.930148	460
2634.9675	466.9934999
2635.045667	480
2635.134664	492.9730672
2635.177462	500
2635.278353	512.9443293
2635.327139	520
2635.441007	532.9117986
2635.496414	540
2635.624403	552.8751195
2635.687122	560
2635.830437	572.8339125
2635.901229	580
2636.06114	592.7877721
2636.140837	600
2636.318679	612.7362643
2636.408199	620
2636.605375	632.678925
2636.705734	640
2636.923715	652.615257
2637.036036	660
2637.276366	672.5447269
2637.401895	680
2637.666189	692.4667622
2637.806318	700
2638.096264	712.3807473
2638.252546	720
2638.426187	727.6852374
2638.744083	740
2639.090693	752.1818615
2639.284723	760
2639.662493	772.0675015
2639.878584	780
2640.289496	791.9421007
2640.530149	800
2640.976255	811.8047491
2641.244308	820
2641.727722	831.6544556
2642.026409	840
2642.549306	851.4901387
2642.882326	860
2643.446929	871.3106141
2643.818525	880
2644.427093	891.1145814
2644.842156	900
2645.496963	910.9006075
2645.961148	920
2646.66446	930.667108
2647.184341	940
2647.938379	950.4123243
2648.521625	960
2649.328518	970.1342963
2649.984125	980
2650.845847	989.8308306
2651.584418	1000
2652.420041	1010.484008
2653.336804	1020
2654.312985	1029.137403
2655.257635	1040
2656.292527	1048.741495
2657.365734	1060
2658.459348	1068.30813
2659.682915	1080
2660.834114	1087.833177
2662.234636	1100
2663.440614	1107.311877
2665.050821	1120
2666.306331	1126.738734
2668.166895	1140
2669.463052	1146.10739
2671.625033	1160
2672.947417	1165.410517
2675.475592	1180
2676.801079	1184.639784
2679.7784	1200
2681.069547	1203.786091
2684.602772	1220
2685.796924	1222.840615
2690.022042	1240
2691.006969	1241.798606
2696.08575	1260
2700	1271.442615
2705.069685	1280
2717.603711	1296.479258
2719.054101	1300
2732.535069	1313.492986
2735.459891	1320
2739.92528	1327.985056
2755.751591	1340
2770.448435	1345.910313
2776.723668	1360
2776.723668	1364.655266
2788.51939	1380
2788.51939	1382.296122
2800	1384.513829
2835.673305	1392.865339
2838.72025	1400
2838.718148	1412.25637
2843.882798	1420
2843.882798	1431.22344
2856.801435	1440
2856.801435	1448.639713
2900	1456.591594
2913.617741	1457.276452
2917.542115	1460
2917.542115	1476.491577
2930.728921	1480
2930.728921	1493.854216
3000	1485.633109
3022.50179	1480
3025.358366	1474.928327
3041.4661	1460
3045.143262	1450.971348
3052.618646	1440
3056.249956	1428.750009
3060.612109	1420
3064.034391	1407.193122
3066.850733	1400
3070.032553	1385.993489
3071.954292	1380
3074.899896	1365.020021
3076.254899	1360
3077.318947	1355.463789
3079.953137	1340
3082.473176	1323.505365
3083.180414	1320
3083.762251	1316.75245
3086.028038	1300
3088.189681	1282.362064
3088.562344	1280
3090.567043	1261.886591
3090.833233	1260
3091.061325	1258.212265
3092.879311	1240
3094.607482	1221.078504
3094.731139	1220
3096.3372	1200.73256
3096.413382	1200
3097.906655	1180.418669
3097.946272	1180
3099.335161	1160.132968
3099.34664	1160
3100	1149.822281
3100.579972	1159.884006
3100.585691	1160
3101.81225	1179.63755
3101.831516	1180
3103.144014	1199.371197
3103.180067	1200
3104.584533	1219.083093
3104.641281	1220
3106.144335	1238.771133
3106.226501	1240
3107.835451	1258.43291
3107.948769	1260
3109.671732	1278.065654
3109.823195	1280
3111.669259	1297.666148
3111.867441	1300
3113.846877	1317.230625
3114.10236	1320
3116.226899	1336.75462
3116.552845	1340
3118.83608	1356.232784
3119.249005	1360
3121.706958	1375.658608
3122.227805	1380
3124.879803	1395.024039
3125.535449	1400
3128.405516	1414.318897
3129.230941	1420
3132.350221	1433.529956
3133.391694	1440
3136.803029	1452.639394
