2634.324695	-100
2634.360677	20
2634.432341	33.1135317
2634.468634	40
2634.587835	53.08243308
2634.64861	60
2634.814999	73.03700022
2634.900675	80
2635.113772	92.97724567
2635.224928	100
2635.484117	112.9031765
2635.621493	120
2635.926027	132.8147946
2636.090526	140
2636.439518	152.7120963
2636.632207	160
2637.024634	172.5950732
2637.246745	180
2637.681441	192.4637117
2637.934372	200
2638.410033	212.3179935
2638.695352	220
2639.210522	232.1578955
2639.529968	240
2639.883812	247.9767625
2640.438532	260
2641.027767	271.7944467
2641.421379	280
2642.044858	291.5910284
2642.478866	300
2643.134518	311.3730964
2643.611373	320
2644.296962	331.1406077
2644.819299	340
2645.532418	350.8935165
2646.103065	360
2646.84113	370.631774
2647.463107	380
2648.223353	390.3553293
2648.899878	400
2649.679352	410.0641297
2650.413842	420
2651.209396	429.7581209
2652.005477	440
2652.81376	449.437248
2653.675267	460
2654.60904	470.921808
2655.423699	480
2656.246543	488.7506915
2657.251262	500
2658.075495	508.384901
2659.158442	520
2659.979827	528.0040346
2661.145714	540
2661.959771	547.6080459
2663.213539	560
2664.015534	567.1968932
2665.362356	580
2666.147294	586.7705411
2667.592575	600
2668.35519	606.328962
2669.904566	620
2670.639311	625.8721379
2672.298654	640
2672.999689	645.4000622
2674.775101	660
2675.436289	664.9127423
2677.334098	680
2677.948991	684.4102019
2679.975747	700
2680.537581	703.8924839
2682.700046	720
2685.061665	737.012333
2685.506867	740
2685.940986	742.8118028
2688.395936	760
2688.754735	762.2490529
2691.366804	780
2691.642198	781.6715604
2694.418822	800
2694.602392	801.0795216
2697.551106	820
2697.634109	820.4731781
2700	835.2406205
2701.272579	839.7454842
2701.338065	840
2706.741586	858.6516828
2707.096739	860
2712.303897	877.5392206
2712.966942	880
2713.727138	882.7454277
2718.944439	900
2723.691773	915.2616455
2725.024478	920
2729.507984	934.0984032
2731.201728	940
2735.398728	952.9202545
2737.470232	960
2741.358159	971.7283682
2743.823344	980
2747.379915	990.524017
2750.25367	1000
2753.579453	1010.715891
2756.753012	1020
2759.582225	1028.083555
2763.312309	1040
2765.747311	1046.850538
2769.92159	1060
2771.943811	1065.611238
2776.569943	1080
2778.162722	1084.367456
2783.2455	1100
2784.394688	1103.121062
2789.935472	1120
2790.630191	1121.873962
2796.626234	1140
2800	1150.068447
2804.312831	1159.137434
2804.685304	1160
2812.979344	1177.404131
2814.105727	1180
2821.572554	1195.685489
2823.450168	1200
2830.074337	1213.985133
2832.693853	1220
2838.465734	1232.306853
2841.810113	1240
2846.727094	1250.654581
2850.77028	1260
2854.838301	1269.03234
2859.543601	1280
2862.779158	1287.444168
2868.097136	1300
2870.530019	1305.893996
2876.395673	1320
2878.072961	1324.385408
2884.401764	1340
2885.394289	1342.921142
2892.076551	1360
2892.491495	1361.501701
2899.385066	1380
2899.404038	1380.119192
2900	1381.826258
2901.109235	1380
2901.309496	1379.738101
2914.82764	1360
2917.640604	1356.471879
2929.860238	1340
2935.709915	1332.858017
2945.773367	1320
2954.907315	1309.018537
2962.216701	1300
2974.726187	1285.054763
2978.910632	1280
2994.758626	1261.048275
2995.635722	1260
2996.263756	1259.252751
3000	1254.745479
3002.85379	1240.570758
