2527.986019	-100
2528.218833	20
2528.726538	34.25469249
2528.916958	40
2529.7509	54.04982009
2530.079434	60
2531.222261	73.75554781
2531.704668	80
2533.132727	93.37345468
2533.790427	100
2535.473951	112.9052099
2536.333843	120
2538.237156	132.3525689
2539.331418	140
2541.41315	151.71737
2542.779018	160
2544.992346	171.0015308
2546.671886	180
2548.964778	190.2070444
2551.004634	200
2553.320118	209.3359763
2555.771258	220
2558.047693	228.3904615
2560.965129	240
2564.496391	252.8992781
2566.579009	260
2568.575208	266.2849585
2572.605046	280
2574.352206	285.1295589
2579.034782	300
2584.756753	316.9513506
2585.859157	320
2586.87314	322.6253719
2593.068513	340
2600	358.2697715
2600.339117	359.9321766
2600.352012	360
2604.47497	379.1050059
2604.654878	380
2608.806757	398.2386485
2609.179993	400
2613.331464	417.3337072
2613.925491	420
2618.04595	436.39081
2618.889345	440
2622.946943	455.4106115
2624.069356	460
2625.370417	465.0740834
2629.46314	480
2633.294638	493.3410725
2635.068119	500
2638.734046	512.2531909
2640.8815	520
2644.345352	531.1309296
2646.900267	540
2650.124474	549.9751052
2653.121159	560
2656.067134	568.7865733
2659.540654	580
2662.168846	587.5662307
2666.15495	600
2668.424907	606.3150187
2672.959946	620
2674.830376	625.0339248
2679.951217	640
2681.380069	643.7239862
2687.123995	660
2688.068539	662.3862922
2694.473139	680
2694.890065	681.0219869
2700	694.6747644
2705.16231	698.9675379
2706.288894	700
2724.698388	715.0603225
2730.172049	720
2739.139885	727.8279769
2753.964683	740
2763.22531	747.354938
2777.63075	760
2782.178732	763.5642535
2800	779.0152934
2800.492401	779.9015199
2800.542626	780
2810.699965	797.860007
2811.81598	800
2821.005703	815.7988595
2823.244165	820
2831.400025	833.719995
2834.816038	840
2841.873158	851.6253685
2846.520035	860
2852.41516	869.5169681
2858.344168	880
2863.015944	887.3968111
2870.276042	900
2873.665314	905.2669371
2882.302867	920
2884.353007	923.1293986
2894.411494	940
2895.068757	940.9862485
2900	949.1254708
2905.994653	958.8010694
2906.673417	960
2917.11703	976.5765941
2919.086075	980
2928.269861	994.3460277
2931.571314	1000
2935.863901	1007.17278
2944.115933	1020
2950.626611	1029.874678
2956.706435	1040
2961.810529	1047.637894
2969.329101	1060
2972.98513	1065.402974
2981.970101	1080
2984.141137	1083.171773
2994.615652	1100
2995.269934	1100.946013
3000	1108.467659
3004.25185	1119.14963
3004.559549	1120
3011.687322	1137.662536
3012.544146	1140
3019.152312	1156.169538
3020.573369	1160
3026.638162	1174.672368
3028.636466	1180
3034.135743	1193.172851
3036.721852	1200
3041.635479	1211.672904
3044.817094	1220
3049.127402	1230.17452
3052.908904	1240
3057.382921	1251.476584
3060.983158	1260
3064.046604	1267.190679
3069.024963	1280
3071.453124	1285.709375
3077.018772	1300
3083.567343	1316.713469
3084.94858	1320
3086.110853	1322.777829
3092.798263	1340
3100	1358.569717
3100.717126	1359.856575
3100.79209	1360
3110.629322	1377.874136
3111.736225	1380
3120.348038	1395.930392
3122.453564	1400
3129.8511	1414.02978
3132.91099	1420
3139.115009	1432.176998
3143.072174	1440
3148.114602	1450.37708
3152.896598	1460
3156.82239	1468.635522
3162.337893	1480
3165.207176	1486.958565
3171.340925	1500
3178.274524	1515.654905
3179.836334	1520
3180.83515	1523.83297
3187.72843	1540
3187.88563	1542.422874
3194.881262	1560
3194.881262	1561.023748
3200	1576.112657
3200.710301	1579.85794
3200.747225	1580
3202.845353	1599.430929
3202.981177	1600
3202.974684	1619.405063
3203.099151	1620
3203.195539	1620.639108
3203.195539	1640
3203.195539	1659.360892
3203.219625	1660
3203.219625	1679.356075
3203.219625	1680
3203.219625	1699.356075
3203.219625	1700
3203.219625	1719.356075
3203.219625	1720
3203.219625	1720.643925
3203.219625	1740
3203.219625	1759.356075
3203.219625	1760
3203.219625	1779.356075
3203.219625	1780
3203.219625	1799.356075
3203.219625	1800
3203.219625	1819.356075
3203.219625	1820
3203.219625	1839.356075
3203.219625	1840
3203.219625	1859.356075
3203.219625	1860
3203.219625	1860.643925
3203.219625	1880
3203.219625	1899.356075
3203.219625	1900
3203.219625	1919.356075
3203.219625	1920
3203.219625	1939.356075
3203.219625	1940
3203.219625	1959.356075
3203.219625	1960
3203.219625	1979.356075
3203.219625	1980
3203.219625	101980
600	101980
600	-100
2527.986019	-100
2527.986019	-100
