1682.97441831	-100.0
2836.12931352	-100.0
2836.12932143	20.0
2836.12940086	32.7741198276
2836.12944023	40.0
2836.12978456	52.7740430882
2836.12995523	60.0
2836.13088282	72.7738234368
2836.13134258	80.0
2836.1333	92.7733399996
2836.13427025	100.0
2836.13783309	112.772433383
2836.13959932	120.0
2836.14547313	132.770905373
2836.14838571	140.0
2836.15740711	152.768518578
2836.16188228	160.0
2836.17502002	172.764995996
2836.18154131	180.0
2836.19989735	192.76002053
2836.20901741	200.0
2836.22135673	207.244271347
2836.24617076	220.0
2836.27880623	232.744238755
2836.29507079	240.0
2836.33703707	252.732592587
2836.35800029	260.0
2836.38450594	267.276901188
2836.43745986	280.0
2836.50314233	292.699371533
2836.53617285	300.0
2836.61650586	312.676698827
2836.65709062	320.0
2836.75410815	332.649178371
2836.80339836	340.0
2836.91925828	352.616148343
2836.97852116	360.0
2837.04904566	367.409809132
2837.18613071	380.0
2837.34661182	392.530677635
2837.43015223	400.0
2837.61662058	412.476675884
2837.71477199	420.0
2837.92979727	432.414040545
2838.04444518	440.0
2838.29066618	452.341866763
2838.42390424	460.0
2838.7040086	472.259198279
2838.85816754	480.0
2839.17486732	492.165026536
2839.35254862	500.0
2839.70855085	512.05828983
2839.91266564	520.0
2840.31063743	531.937872513
2840.54445129	540.0
2840.98697851	551.802604297
2841.25416307	560.0
2841.74370175	571.651259649
2842.0483937	580.0
2842.5872133	591.48255734
2842.93408192	600.0
2843.52419919	611.295160162
2843.91852331	620.0
2844.56162562	631.087674875
2845.00938115	640.0
2845.70673791	650.858652418
2846.21469723	660.0
2846.96705771	670.606588458
2847.54290225	680.0
2848.35037824	690.329924352
2849.0028258	700.0
2849.86475696	710.027048609
2850.60370543	720.0
2851.51850518	729.696298964
2852.35519458	740.0
2853.30482219	750.660964437
2854.26736873	760.0
2855.27853564	768.944292871
2856.35072929	780.0
2857.40255918	788.519488165
2858.61620432	800.0
2859.70137958	808.059724084
2861.07514512	820.0
2862.18425837	827.563148326
2863.7393173	840.0
2864.860534	847.0278932
2866.62088463	860.0
2867.73955964	866.452088071
2869.73238347	880.0
2870.83062534	885.833874931
2873.08668481	900.0
2874.14286066	905.171427867
2876.69694017	920.0
2877.68511305	924.462977389
2880.57650619	940.0
2881.46579561	943.706840878
2884.7388415	960.0
2888.61037403	977.722074807
2889.19736659	980.0
2889.77273694	982.045452612
2893.965275	1000.0
2894.31167113	1001.13766577
2899.05527919	1020.0
2900.0	1023.45164639
2902.54809804	1039.49038039
2902.61619136	1040.0
2905.85788887	1058.82842223
2906.02677326	1060.0
2909.40849253	1078.11830149
2909.70108518	1080.0
2913.21494304	1097.35701139
2913.65822891	1100.0
2917.29307155	1116.54138569
2917.91881033	1120.0
2921.65947752	1135.6681045
2922.50504271	1140.0
2926.33145439	1154.73370912
2927.44083074	1160.0
2931.32684404	1173.73463119
2932.75181334	1180.0
