2486.84606525	-100.0
2546.17312948	-100.0
2546.34266559	20.0
2546.62279555	30.6754408894
2546.85113669	40.0
2547.31201985	50.5375960303
2547.69813088	60.0
2548.33091142	70.333817717
2548.88296091	80.0
2549.6753719	90.0649256206
2550.40466294	100.0
2551.34108948	109.731782104
2552.2619949	120.0
2553.32354178	129.335291643
2554.45343433	140.0
2555.6179982	148.876400359
2556.97717574	160.0
2558.21952172	168.356095657
2559.83112741	180.0
2561.12297016	187.775405969
2563.01290772	200.0
2564.32299696	207.135400608
2566.51984091	220.0
2567.81405139	226.437189723
2570.34895228	240.0
2571.5903782	245.68192436
2574.49696277	260.0
2575.64601684	264.870796632
2578.96028302	280.0
2579.97480008	284.005039985
2583.73500674	300.0
2584.57035209	303.085929581
2588.8169034	320.0
2589.4260861	322.11478278
2594.2014103	340.0
2594.53520137	341.092959725
2599.88362391	360.0
2599.89067983	360.021864034
2600.0	360.387841863
2602.85339465	380.0
2605.75441443	398.849117115
2605.92009987	400.0
2608.87442772	418.225114456
2609.14335455	420.0
2612.1366946	437.572661079
2612.52287287	440.0
2615.54020633	456.891958734
2616.05830626	460.0
2619.08388651	476.183222697
2619.74923457	480.0
2622.76658278	495.446683443
2623.59515623	500.0
2626.58705768	514.682588463
2627.59547744	520.0
2628.73276765	525.746553529
2631.74950027	540.0
2634.63590824	553.072818352
2636.05640951	560.0
2638.86129075	572.227741851
2640.51525823	580.0
2643.21844151	591.356311699
2645.1249519	600.0
2647.70553248	610.458893504
2649.88423086	620.0
2652.32057787	629.535884426
2654.79165119	640.0
2657.06141848	648.587716303
2659.84556364	660.0
2661.92570495	667.614859011
2665.04409065	680.0
2666.91087983	686.617824035
2670.38510116	700.0
2672.01415868	705.597168264
2675.86618325	720.0
2681.48461448	740.0
2686.40070771	757.280141542
2687.23732974	760.0
2688.00094431	762.399811137
2693.1208869	780.0
2693.54353961	781.291292078
2699.13143016	800.0
2699.1861896	800.16276208
2700.0	802.818656098
2704.25786917	819.148426166
2704.46048411	820.0
2709.31574315	838.13685137
2709.77005674	840.0
2714.46825604	857.106348792
2715.19081398	860.0
2719.71207706	876.057584588
2720.71938992	880.0
2725.04352292	894.991295415
2726.35196802	900.0
2730.45852644	913.908294712
2732.08423275	920.0
2735.95260409	932.809479182
2737.9113176	940.0
2741.5208233	951.695835339
2743.82774951	960.0
2747.15777049	970.568445901
2749.82739049	980.0
2752.85752155	989.428495691
2755.90337729	1000.0
2758.61361715	1008.27727657
2762.04806082	1020.0
2764.41904664	1027.11619067
2768.25294812	1040.0
2770.26624549	1045.9467509
2774.50865073	1060.0
2776.14711437	1064.77057713
2780.80484592	1080.0
2782.05307078	1083.58938584
2787.13025994	1100.0
2787.97515018	1102.40496996
2793.47268729	1120.0
2799.80539192	1139.96107838
2799.81906699	1140.0
2799.83107284	1140.03378543
2800.0	1140.56707598
2807.52143619	1158.49571276
2808.09225616	1160.0
2815.22536641	1176.95492672
2816.3868521	1180.0
2822.87376966	1195.42524607
2824.62427985	1200.0
2830.44854692	1213.91029062
2832.78081261	1220.0
2837.93022261	1232.41395548
2840.83037523	1240.0
2845.29787084	1250.94042583
2848.74426009	1260.0
2852.52903167	1269.49419367
2856.49075084	1280.0
2859.5995977	1288.08008046
2864.03458493	1300.0
2866.48362962	1306.70327408
2871.33612797	1320.0
2876.77318279	1335.35463656
2878.35003035	1340.0
2879.57678391	1344.08464322
2885.02297439	1360.0
2885.7194678	1362.85610644
2891.29003907	1380.0
2896.98296578	1399.39659316
2897.07017992	1400.0
2897.06993975	1400.58601205
2900.0	1411.40781603
2902.81459196	1419.43708161
2903.06472428	1420.0
2907.83770862	1438.43245828
2908.49650221	1440.0
2909.6618948	1458.06762104
2910.42018718	1460.0
2910.42018718	1477.91596256
2911.11750605	1480.0
2911.55226082	1482.31045216
2911.55226082	1500.0
2911.55226082	1517.68954784
2911.55093838	1520.0
2911.55093838	1537.68981232
2911.55093838	1540.0
2911.55093838	1557.68981232
2911.55093838	1560.0
2911.55093838	1577.68981232
2911.55093838	1580.0
2911.55093838	1597.68981232
2911.55093838	1600.0
2911.55093838	1617.68981232
2911.55093838	1620.0
2911.55093838	1637.68981232
2911.55093838	1640.0
2911.55093838	1657.68981232
2911.55093838	1660.0
2911.55093838	1677.68981232
2911.55093838	1680.0
2911.55093838	1697.68981232
2911.55093838	1700.0
2911.55093838	1702.31018768
2911.55093838	1720.0
2911.55093838	1737.68981232
2911.55093838	1740.0
2911.55093838	1757.68981232
2911.55093838	1760.0
2911.55093838	1777.68981232
2911.55093838	1780.0
2911.55093838	1797.68981232
2911.55093838	1800.0
2911.55093838	1802.31018768
2911.55093838	1820.0
2911.55093838	1837.68981232
2911.55093838	1840.0
2911.55093838	1857.68981232
2911.55093838	1860.0
2911.55093838	1862.31018768
2911.55093838	1880.0
2911.55093838	1897.68981232
2911.55093838	1900.0
2911.55093838	1917.68981232
2911.55093838	1920.0
2911.55093838	1937.68981232
2911.55093838	1940.0
2911.55093838	1957.68981232
2911.55093838	1960.0
2911.55093838	1977.68981232
2911.55093838	1980.0
2911.55093838	1997.68981232
2911.55093838	2000.0
2911.55093838	2017.68981232
2911.55093838	2020.0
2911.55093838	2037.68981232
2911.55093838	2040.0
2911.55093838	2057.68981232
2911.55093838	2060.0
2911.55093838	2077.68981232
2911.55093838	2080.0
2911.55093838	2082.31018768
2911.55093838	2100.0
2911.55093838	2117.68981232
2911.55093838	2120.0
2911.55093838	2137.68981232
2911.55093838	2140.0
2911.55093838	2157.68981232
2911.55093838	2160.0
