x			y
528.7733914858716	57.269239965262344
631.2905390292997	26.146418729332762
795.7485275479014	10.943588903119819
980.9839334973528	4.998039360562294
1166.2193394468052	2.2826513012206147
1331.0361216730032	1.3151916426227461
1578.3102214269736	0.6008150098368491
1825.7147916200695	0.30829460763931776
2073.0541265936026	0.1492637583468037
2217.3544322672033	0.09943936422165509
2454.5170729888905	0.0556698333169542
2701.98687840155	0.03027483510044679
2928.9075896518298	0.018491825891702274
3104.1946246179077	0.011967992892333293
3310.4357712666806	0.007309405483957529
3475.513494371131	0.005313471607526083
3568.343211809438	0.004337281648532702

